ano,mes,competencia_movimentacao,sigla_uf,id_municipio,id_municipio_6,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,tempo_emprego,quantidade_horas_contratadas,salario_mensal,saldo_movimentacao,indicador_aprendiz,indicador_trabalho_intermitente,indicador_trabalho_parcial,indicador_portador_deficiencia,tipo_deficiencia,cbo_1994,cbo_2002,cnae_1,cnae_2_subclasse,grau_instrucao,idade,sexo,raca_cor,subsetor_ibge,bairros_sp,bairros_fortaleza,bairros_rj,distritos_sp,regiao_administrativas_df,regiao_administrativas_rj,regiao_administrativas_sp,regiao_corede,regiao_corede_04,regiao_gov_sp,regiao_senac_pr,regiao_senai_pr,regiao_senai_sp,subregiao_senai_pr,regiao_metropolitana_mte
2011,12,2011-11,MS,5005004,500500,01,03,02,01,0.0,44,8.0,1,0,,,0,00,62105,621005,01627,0162899,03,31,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,12,2011-11,MS,5007935,500793,01,01,02,04,0.0,44,7.09,1,0,,,0,00,49030,848510,52124,4711302,06,23,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,12,2011-11,MS,5002704,500270,02,01,04,02,36.0,44,6.47,-1,0,,,0,00,45130,521110,52418,4772500,07,26,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,12,2011-11,MS,5008305,500830,01,01,02,05,0.0,44,7.01,1,0,,,0,00,95920,514325,45225,4211101,01,46,01,04,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,12,2011-11,MS,5002704,500270,02,01,04,03,9.0,44,8.15,-1,0,,,0,00,95210,715305,45500,4330402,05,29,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,12,2011-11,MS,5003256,500325,01,01,01,05,0.0,44,7.08,1,0,,,0,00,39410,422105,85111,8610101,07,24,01,02,22,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,12,2011-11,MS,5008305,500830,01,01,02,01,0.0,44,5.55,1,0,,,0,00,55290,992225,63118,5212500,06,40,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,12,2011-11,MS,5002704,500270,01,01,02,01,0.0,44,6.0,1,0,,,0,00,95932,717020,45225,4211101,07,19,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2009-05,CE,2304400,230440,01,01,02,05,0.0,40,13.86,1,0,,,0,00,07310,251605,91995,9493600,09,36,02,08,21,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,4,2009-12,CE,2304400,230440,02,01,04,02,15.0,44,7.02,-1,0,,,0,00,45450,375110,22292,1822900,07,25,01,08,08,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,4,2010-01,CE,2304400,230440,02,01,43,02,5.0,44,5.1,-1,0,,,0,00,000-1,717020,45438,4322301,07,42,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,4,2010-01,CE,2304400,230440,01,01,02,07,0.0,44,8.0,1,0,,,0,00,000-1,411005,74500,7810800,07,25,02,08,19,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,4,2010-02,CE,2304954,230495,01,01,02,07,0.0,44,8.25,1,0,,,0,00,000-1,333110,85316,8730199,07,32,01,02,21,,9999,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,4,2010-02,CE,2304954,230495,01,01,02,07,0.0,44,11.84,1,0,,,0,00,000-1,252210,85316,8730199,09,48,02,02,21,,9999,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,4,2010-02,CE,2304954,230495,01,01,02,07,0.0,44,5.1,1,0,,,0,00,000-1,514325,85316,8730199,07,45,01,02,21,,9999,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,4,2010-03,CE,2311306,231130,02,01,04,01,39.0,44,5.1,-1,0,,,0,00,000-1,521110,52329,4781400,07,27,02,08,16,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2010-03,CE,2301000,230100,01,01,02,04,0.0,44,5.18,1,0,,,0,00,000-1,513405,55247,5620101,05,23,02,08,13,,9999,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,4,2010-03,CE,2310209,231020,01,01,01,04,0.0,44,5.1,1,0,,,0,00,000-1,717020,90000,3811400,07,31,01,02,14,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2010-03,CE,2300705,230070,01,01,01,04,0.0,44,5.1,1,0,,,0,00,000-1,411005,18112,1411801,07,19,02,02,11,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2010-03,CE,2304400,230440,01,01,02,07,0.0,44,5.1,1,0,,,0,00,000-1,717020,74209,7112000,04,21,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,4,2010-03,CE,2310852,231085,01,01,02,01,0.0,44,5.1,1,0,,,0,00,000-1,622110,15628,1072401,07,27,01,08,13,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2010-03,CE,2304400,230440,02,01,43,04,3.0,44,5.1,-1,0,,,0,00,000-1,763310,18120,1412601,05,20,02,08,11,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2011,4,2010-08,PI,2211001,221100,02,01,04,05,15.0,44,3.54,-1,0,,,0,00,14220,231210,80993,8599605,09,34,02,06,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,4,2011-02,PI,2211001,221100,01,01,01,03,0.0,44,5.45,1,0,,,0,00,75685,761815,18120,1412601,06,39,02,08,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,4,2011-03,PI,2211001,221100,02,01,04,06,9.0,44,5.56,-1,0,,,0,00,75690,311710,74993,8211300,06,22,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,4,2011-03,PI,2211001,221100,01,01,02,04,0.0,44,5.57,1,0,,,0,00,95932,717020,45217,4120400,05,26,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,8,2011-04,ES,3205309,320530,01,01,02,02,0.0,44,18.69,1,0,,,0,00,14490,333110,80993,8593700,07,26,01,09,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,8,2011-04,ES,3205309,320530,02,01,04,01,10.0,44,8.0,-1,0,,,0,00,31125,411010,74993,8299799,08,32,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,8,2011-06,ES,3200607,320060,01,01,01,08,0.0,30,2.72,1,0,,,0,00,39310,411005,60267,4930202,06,16,01,02,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,8,2011-06,ES,3201902,320190,01,01,02,01,0.0,44,8.64,1,0,,,0,00,24350,142320,55190,5590602,07,26,02,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,8,2011-07,ES,3200607,320060,01,01,02,06,0.0,44,9.97,1,0,,,0,00,93130,723315,29963,3314721,07,22,01,08,04,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,8,2011-07,ES,3205002,320500,01,01,02,04,0.0,44,9.7,1,0,,,0,00,95110,715210,45217,4120400,03,26,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,8,2011-07,ES,3205002,320500,02,01,11,05,4.0,44,6.75,-1,0,,,0,00,39140,414110,50300,4530702,02,20,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,8,2011-07,ES,3200607,320060,01,01,02,07,0.0,44,13.25,1,0,,,0,00,30920,410205,45250,4399102,05,30,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-01,AL,2707305,270730,01,01,02,01,0.0,44,5.2,1,0,,,0,00,39310,411005,75116,8411600,07,22,02,08,24,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-02,AL,2704302,270430,02,01,04,04,23.0,44,5.25,-1,0,,,0,00,33145,421125,55212,5611201,09,21,02,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-07,AL,2706448,270644,01,01,02,03,0.0,44,10.2,1,0,,,0,00,45130,521110,52434,4754701,04,22,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-11,AL,2704708,270470,01,01,25,06,0.0,44,5.66,1,0,,,0,00,57210,322230,74993,8299799,07,18,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-11,AL,2700300,270030,01,01,02,01,0.0,44,5.2,1,0,,,0,00,45130,521110,52493,4763603,07,23,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-11,AL,2704302,270430,02,01,04,05,10.0,44,5.78,-1,0,,,0,00,58320,517330,45217,4120400,07,35,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-11,AL,2708907,270890,01,01,01,05,0.0,44,5.32,1,0,,,0,00,95932,717020,45217,4120400,02,22,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-11,AL,2704302,270430,02,01,06,05,4.0,44,5.35,-1,0,,,0,00,45130,521110,74500,7810800,07,34,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-11,AL,2704302,270430,02,01,04,04,11.0,44,26.62,-1,0,,,0,00,17440,373220,64203,6190699,08,27,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-11,AL,2704302,270430,02,01,11,01,5.0,44,5.7,-1,0,,,0,00,45130,521110,52493,4789099,07,18,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-11,AL,2704302,270430,02,01,04,04,11.0,44,7.83,-1,0,,,0,00,95110,715210,45217,4120400,05,45,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704302,270430,01,01,02,02,0.0,44,6.28,1,0,,,0,00,53270,513435,55220,5611203,07,23,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704302,270430,01,01,01,07,0.0,44,5.21,1,0,,,0,00,55215,514225,74993,7490104,07,19,02,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704302,270430,02,01,04,03,13.0,44,9.9,-1,0,,,0,00,39390,342205,50202,4520002,07,31,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704005,270400,02,01,04,07,10.0,44,10.71,-1,0,,,0,00,98560,782510,01619,0161099,04,29,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704302,270430,02,01,04,04,24.0,12,7.14,-1,0,,,0,00,14125,232135,80152,8513900,09,30,01,02,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704708,270470,02,01,43,06,4.0,44,10.06,-1,0,,,0,00,57210,322230,74993,8299799,07,56,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2707701,270770,02,01,04,06,15.0,44,7.42,-1,0,,,0,00,98560,782510,01139,0113000,05,49,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2707701,270770,02,01,04,06,4.0,44,5.57,-1,0,,,0,00,62105,621005,01139,0113000,03,30,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704302,270430,01,01,02,05,0.0,44,5.35,1,0,,,0,00,45190,521125,74500,7810800,06,18,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704302,270430,02,01,43,05,2.0,44,6.0,-1,0,,,0,00,33145,421125,74500,7810800,07,21,02,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704302,270430,01,01,02,05,0.0,44,6.0,1,0,,,0,00,33145,421125,74500,7810800,07,22,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704302,270430,01,01,02,04,0.0,44,7.83,1,0,,,0,00,95110,715210,45217,4120400,02,50,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704302,270430,02,01,04,02,8.0,22,8.48,-1,0,,,0,00,59115,354810,63304,7911200,07,33,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2704302,270430,02,01,04,02,30.0,44,6.16,-1,0,,,0,00,33260,421205,92622,8299706,07,43,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,AL,2707701,270770,01,01,02,01,0.0,44,7.83,1,0,,,0,00,95110,715210,45217,4120400,02,36,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,6,2012-05,AP,1600303,160030,01,01,02,04,0.0,44,9.72,1,0,,,0,00,58320,517330,74608,8011101,07,52,01,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,6,2012-03,AP,1600303,160030,01,01,02,03,0.0,36,8.0,1,0,,,0,00,07210,322205,85111,8610101,07,20,02,02,22,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3147006,314700,02,03,06,06,3.0,44,3.8,-1,0,,,0,99,62105,621005,01112,9999999,04,53,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3106200,310620,02,01,11,04,4.0,44,10.53,-1,0,,,0,99,39115,414105,52329,9999999,07,29,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2007,7,2007-06,MG,3148103,314810,02,01,06,04,2.0,44,8.16,-1,0,,,0,00,63950,622020,01325,9999999,04,18,01,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3120805,312080,02,01,04,05,33.0,44,3.8,-1,0,,,0,00,65110,632125,02119,9999999,02,49,01,04,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3106200,310620,02,01,04,02,26.0,44,7.76,-1,0,,,0,99,34290,317210,15814,9999999,07,28,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2007,7,2007-06,MG,3151206,315120,02,03,06,06,1.0,44,3.8,-1,0,,,0,00,63950,622020,01414,9999999,04,26,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3118601,311860,02,01,04,01,92.0,44,4.38,-1,0,,,0,00,39310,411005,52434,9999999,04,30,01,09,16,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2007,7,2007-06,MG,3133808,313380,01,01,02,05,0.0,44,4.75,1,0,,,0,00,79550,763215,18112,9999999,02,30,02,08,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3139508,313950,02,03,06,01,2.0,44,3.8,-1,0,,,0,99,63620,622610,01325,9999999,01,50,02,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3106200,310620,02,01,04,06,3.0,44,3.8,-1,0,,,0,99,58330,517420,45217,9999999,06,49,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2007,7,2007-06,MG,3144805,314480,01,01,02,06,0.0,44,7.86,1,0,,,0,00,95110,715210,45225,9999999,05,35,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2007,7,2007-06,MG,3148103,314810,01,03,02,01,0.0,44,3.8,1,0,,,0,99,63620,622610,01325,9999999,04,29,01,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3167202,316720,01,01,02,04,0.0,44,4.76,1,0,,,0,00,87430,724220,29211,9999999,05,28,01,08,04,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3138500,313850,01,01,02,01,0.0,44,4.2,1,0,,,0,00,98945,783225,15423,9999999,03,33,01,02,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3136603,313660,01,01,02,01,0.0,44,3.88,1,0,,,0,99,45190,521125,52132,9999999,06,23,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2007,7,2007-06,MG,3168705,316870,02,01,11,01,1.0,44,4.4,-1,0,,,0,99,55290,992225,74500,9999999,04,35,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3166006,316600,01,03,25,04,0.0,44,3.8,1,0,,,0,99,63620,622610,01503,9999999,06,19,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3118601,311860,02,01,11,03,3.0,44,6.53,-1,0,,,0,00,95110,715210,45217,9999999,04,30,01,04,15,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2007,7,2007-06,MG,3106200,310620,01,01,02,03,0.0,44,5.3,1,0,,,0,99,83915,724440,28991,9999999,05,25,01,02,03,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2007,7,2007-06,MG,3148004,314800,01,03,01,01,0.0,44,0.0,1,0,,,0,99,63950,622020,01325,9999999,02,31,01,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2007,7,2007-06,MG,3106200,310620,01,01,02,01,0.0,44,6.53,1,0,,,0,00,95230,715315,45217,9999999,05,35,01,04,15,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2007,7,2007-06,MG,3106705,310670,02,01,06,03,2.0,44,0.0,-1,0,,,0,00,93960,723320,35998,9999999,05,32,01,08,06,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2012,10,2012-09,TO,1721000,172100,02,01,06,08,20.0,44,6.41,-1,0,,,0,00,55215,514225,74160,7020400,07,19,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,10,2012-09,TO,1721000,172100,01,01,02,06,0.0,44,11.64,1,0,,,0,00,58320,517330,74608,8011101,07,35,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,10,2012-09,TO,1705508,170550,01,01,02,06,0.0,44,6.22,1,0,,,0,00,76190,762005,19100,1510600,06,24,01,08,09,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,10,2012-09,TO,1710904,171090,01,03,02,02,0.0,44,6.22,1,0,,,0,00,39970,412205,01155,0115600,06,25,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,10,2012-02,TO,1721000,172100,01,01,02,05,0.0,44,7.87,1,0,,,0,00,95110,715210,45217,4120400,06,44,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,10,2012-03,TO,1721000,172100,02,01,04,05,11.0,44,9.92,-1,0,,,0,00,95110,715210,45217,4120400,07,38,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,10,2012-07,TO,1721000,172100,01,01,02,02,0.0,44,6.5,1,0,,,0,00,53110,513205,55220,5611203,07,22,02,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,10,2012-07,TO,1716109,171610,01,01,10,01,0.0,44,6.5,1,0,,,0,00,53110,513505,55220,5611203,07,29,02,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2011-12,SC,4205407,420540,02,01,11,06,19.0,44,10.0,-1,0,,,0,00,18220,377110,65994,8299705,02,21,01,04,18,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-05,SC,4205407,420540,01,01,02,06,0.0,44,7.0,1,0,,,0,00,18220,377110,65994,8299705,07,18,01,02,18,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-05,SC,4203154,420315,02,03,04,01,9.0,44,7.0,-1,0,,,0,00,62105,621005,01619,0161099,04,17,01,09,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-10,SC,4216602,421660,02,01,06,01,4.0,44,8.7,-1,0,,,0,00,95932,717020,52442,4741500,07,22,01,04,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-10,SC,4216602,421660,01,01,02,01,0.0,44,7.9,1,0,,,0,00,95932,717020,52442,4741500,07,19,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-10,SC,4202909,420290,01,01,01,07,0.0,44,7.8,1,0,,,0,00,99150,784205,15890,1096100,07,16,01,02,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-10,SC,4210803,421080,01,01,02,01,0.0,44,9.4,1,0,,,0,00,95932,717020,45217,4120400,02,41,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4209102,420910,02,01,04,01,6.0,44,8.5,-1,0,,,0,00,85550,715605,45411,4321500,06,36,01,06,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4210407,421040,02,01,04,01,6.0,44,7.1,-1,0,,,0,00,89210,752305,26417,2342702,07,31,01,02,02,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4202008,420200,02,01,04,03,21.0,44,14.71,-1,0,,,0,00,53110,513205,55212,5611201,07,36,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4209102,420910,01,01,02,04,0.0,44,9.4,1,0,,,0,00,55215,514225,51551,4687703,07,23,01,09,17,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4204301,420430,02,01,06,01,3.0,44,7.64,-1,0,,,0,00,42150,141415,52329,4781400,07,30,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4203204,420320,02,01,06,01,14.0,44,8.45,-1,0,,,0,00,59990,519315,93092,9609203,07,21,02,09,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4209102,420910,01,01,02,07,0.0,44,20.8,1,0,,,0,00,85140,731125,45497,4329199,05,26,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4208807,420880,01,01,02,01,0.0,44,7.64,1,0,,,0,00,45130,521110,52469,4761003,07,31,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4209102,420910,02,01,04,05,15.0,44,20.0,-1,0,,,0,00,03020,351105,74128,6920601,09,32,02,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4209102,420910,01,01,02,07,0.0,44,9.01,1,0,,,0,00,58320,517330,74608,8011101,07,21,01,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4209102,420910,02,01,06,07,11.0,44,7.56,-1,0,,,0,00,33145,421125,63215,5221400,07,27,02,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4209102,420910,01,01,02,07,0.0,44,7.56,1,0,,,0,00,33145,421125,63215,5221400,04,38,02,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4206207,420620,02,01,11,03,2.0,44,11.22,-1,0,,,0,00,95120,715230,45500,4330499,03,20,01,04,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,12,2012-11,SC,4203154,420315,02,01,04,01,8.0,40,8.0,-1,0,,,0,00,98550,782310,60259,4924800,04,45,01,09,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2009,11,2009-02,RS,4304606,430460,01,01,02,01,0.0,44,12.9,1,0,,,0,02,45130,521110,51535,4679699,03,49,01,09,17,,,,,,, 999,  21,  22, 999,  99,, 999,99, 9
2009,11,2009-03,RS,4314902,431490,01,01,02,04,0.0,44,9.0,1,0,,,0,02,33115,413110,52450,4751200,09,40,02,02,16,,,,,,, 999,  11,  12, 999,  99,, 999,99, 9
2009,11,2009-06,RS,4304630,430463,01,03,01,01,0.0,44,7.9,1,0,,,0,02,95110,715210,45217,4120400,07,40,01,02,15,,,,,,, 999,  08,  10, 999,  99,, 999,99,
2009,11,2009-07,RS,4305355,430535,02,01,04,01,16.0,44,5.77,-1,0,,,0,02,55215,514225,74500,7830200,05,35,02,02,19,,,,,,, 999,  04,  05, 999,  99,, 999,99, 9
2009,11,2009-09,RS,4301305,430130,01,01,02,02,0.0,33,3.94,1,0,,,0,02,45130,521110,52329,4781400,06,18,02,02,16,,,,,,, 999,  18,  20, 999,  99,, 999,99,
2009,11,2009-09,RS,4315503,431550,01,01,02,01,0.0,44,5.7,1,0,,,0,02,95110,715210,45292,4299599,04,62,01,02,15,,,,,,, 999,  03,  09, 999,  99,, 999,99,
2009,11,2009-09,RS,4320107,432010,01,01,01,02,0.0,9,2.25,1,0,,,0,02,55220,514320,65242,6424704,05,31,02,02,18,,,,,,, 999,  16,  18, 999,  99,, 999,99,
2009,11,2009-09,RS,4309209,430920,02,01,06,07,18.0,44,6.14,-1,0,,,0,02,55220,514320,45217,4399101,05,22,02,09,15,,,,,,, 999,  11,  12, 999,  99,, 999,99, 9
2009,11,2009-10,RS,4314902,431490,01,01,02,01,0.0,44,4.84,1,0,,,0,02,53270,513435,45225,4211101,04,20,01,02,15,,,,,,, 999,  11,  12, 999,  99,, 999,99, 9
2009,11,2009-10,RS,4322608,432260,01,01,02,04,0.0,44,5.87,1,0,,,0,02,78190,842120,29912,3314705,05,19,01,02,04,,,,,,, 999,  20,  23, 999,  99,, 999,99,
2009,11,2009-10,RS,4307906,430790,01,01,02,03,0.0,44,4.88,1,0,,,0,02,53110,513205,55247,5620101,04,29,02,02,13,,,,,,, 999,  17,  19, 999,  99,, 999,99,
2009,11,2009-10,RS,4318507,431850,01,01,02,01,0.0,44,5.11,1,0,,,0,02,81220,773340,51535,4671100,03,20,01,09,17,,,,,,, 999,  18,  20, 999,  99,, 999,99,
2009,11,2009-10,RS,4314902,431490,01,01,02,03,0.0,44,10.17,1,0,,,0,02,98550,782310,60232,4921301,07,38,01,02,20,,,,,,, 999,  11,  12, 999,  99,, 999,99, 9
2009,11,2009-10,RS,4319901,431990,02,01,04,02,13.0,44,9.72,-1,0,,,0,02,49030,848510,52132,4712100,04,29,01,02,16,,,,,,, 999,  21,  22, 999,  99,, 999,99, 9
2009,11,2009-10,RS,4319901,431990,01,01,02,01,0.0,44,9.0,1,0,,,0,02,39310,411005,74128,6920601,07,44,02,02,19,,,,,,, 999,  21,  22, 999,  99,, 999,99, 9
2009,11,2009-10,RS,4314902,431490,02,01,11,05,3.0,44,4.8,-1,0,,,0,02,95920,514325,74993,8299799,02,48,01,04,19,,,,,,, 999,  11,  12, 999,  99,, 999,99, 9
2009,11,2009-10,RS,4312302,431230,01,01,02,01,0.0,44,5.35,1,0,,,0,02,99150,784205,15121,1012101,06,18,02,02,13,,,,,,, 999,  12,  15, 999,  99,, 999,99,
2009,11,2009-10,RS,4300802,430080,01,01,02,02,0.0,44,5.0,1,0,,,0,02,39310,411005,15210,1031700,07,18,02,02,13,,,,,,, 999,  17,  19, 999,  99,, 999,99,
2009,11,2009-10,RS,4318705,431870,01,01,02,02,0.0,44,7.12,1,0,,,0,02,98535,782305,52442,4744099,05,22,01,02,16,,,,,,, 999,  21,  22, 999,  99,, 999,99, 9
2009,11,2009-10,RS,4304630,430463,01,01,02,01,0.0,44,8.55,1,0,,,0,02,81110,771105,36110,3101200,04,47,01,02,07,,,,,,, 999,  08,  10, 999,  99,, 999,99,
2009,11,2009-10,RS,4317202,431720,02,01,06,01,3.0,44,8.12,-1,0,,,0,02,03510,314110,52329,4781400,05,24,01,02,16,,,,,,, 999,  05,  06, 999,  99,, 999,99,
2009,11,2009-10,RS,4315602,431560,01,01,02,01,0.0,44,5.12,1,0,,,0,02,45130,521110,52248,4723700,05,20,02,02,16,,,,,,, 999,  18,  20, 999,  99,, 999,99,
2009,11,2009-10,RS,4321303,432130,02,01,04,06,101.0,44,6.29,-1,0,,,0,02,77110,841115,15520,1062700,02,34,01,02,13,,,,,,, 999,  22,  24, 999,  99,, 999,99,
2009,11,2009-10,RS,4315602,431560,01,01,02,04,0.0,44,7.32,1,0,,,0,02,98945,783225,60267,4930202,07,34,01,02,20,,,,,,, 999,  18,  20, 999,  99,, 999,99,
2009,11,2009-10,RS,4307708,430770,02,01,04,04,112.0,44,5.42,-1,0,,,0,02,55125,517410,70327,8111700,05,52,01,02,19,,,,,,, 999,  21,  22, 999,  99,, 999,99, 9
