ano,mes,sigla_uf,id_municipio,id_municipio_6,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,tempo_emprego,quantidade_horas_contratadas,salario_mensal,saldo_movimentacao,indicador_aprendiz,indicador_trabalho_intermitente,indicador_trabalho_parcial,indicador_portador_deficiencia,tipo_deficiencia,cbo_2002,cnae_1,cnae_2,cnae_2_subclasse,grau_instrucao,idade,sexo,raca_cor,subsetor_ibge,bairros_sp,bairros_fortaleza,bairros_rj,distritos_sp,regiao_administrativas_df,regiao_administrativas_rj,regiao_administrativas_sp,regiao_corede,regiao_corede_04,regiao_gov_sp,regiao_senac_pr,regiao_senai_pr,regiao_senai_sp,subregiao_senai_pr
2011,11,ES,3203205,320320,02,01,04,04,3.0,44,680.0,-1,0,,,0,00,421305,50300,45307,4530703,07,20,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3204104,320410,02,03,11,03,1.0,44,272.0,-1,0,,,0,00,411005,01619,01610,0161099,04,19,02,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205200,320520,02,01,06,02,17.0,44,680.0,-1,0,,,0,00,411005,52469,47610,4761003,07,22,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205002,320500,01,01,02,02,0.0,44,680.0,1,0,,,0,00,521110,52329,47814,4781400,07,26,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205309,320530,01,01,02,01,0.0,44,680.0,1,0,,,0,00,521110,52493,47831,4783101,07,52,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205002,320500,02,01,11,06,0.0,44,1350.0,-1,0,,,0,00,911305,28118,25110,2511000,05,45,01,02, 3,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205002,320500,02,01,11,06,0.0,44,1179.0,-1,0,,,0,00,911305,28118,25110,2511000,07,32,01,08, 3,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205200,320520,02,01,04,03,53.0,44,680.0,-1,0,,,0,00,521110,52434,47547,4754701,04,22,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205002,320500,02,01,11,06,0.0,44,1408.0,-1,0,,,0,00,911305,28118,25110,2511000,07,30,01,02, 3,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205002,320500,01,01,02,06,0.0,44,1485.0,1,0,,,0,00,724315,28118,25110,2511000,07,24,01,02, 3,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205200,320520,02,01,04,07,27.0,44,601.0,-1,0,,,0,00,992225,74500,78108,7810800,06,43,02,02,19,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205200,320520,02,01,04,07,27.0,44,601.0,-1,0,,,0,00,992225,74500,78108,7810800,06,38,02,02,19,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205309,320530,02,01,06,06,1.0,44,624.0,-1,0,,,0,00,783210,63118,52125,5212500,05,20,01,09,19,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3203205,320320,01,01,02,02,0.0,44,777.0,1,0,,,0,00,519110,52477,47849,4784900,07,30,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205002,320500,02,01,11,05,1.0,44,1200.0,-1,0,,,0,00,715615,31810,33139,3313901,07,30,01,08, 5,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205002,320500,01,01,02,01,0.0,44,680.0,1,0,,,0,00,521110,52493,47831,4783101,07,30,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3201209,320120,01,01,02,01,0.0,44,680.0,1,0,,,0,00,411005,52442,47440,4744099,06,19,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205200,320520,01,01,02,05,0.0,44,766.0,1,0,,,0,00,763305,18120,14126,1412601,04,33,01,02,11,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205002,320500,02,01,04,05,4.0,44,1726.0,-1,0,,,0,00,342315,26301,23303,2330302,08,37,01,02, 2,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205309,320530,01,01,01,04,0.0,44,795.0,1,0,,,0,00,322205,85154,86607,8660700,07,29,02,02,22,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205002,320500,02,01,06,06,4.0,44,633.0,-1,0,,,0,00,717020,26301,23303,2330302,06,19,01,08, 2,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205002,320500,02,01,04,06,44.0,44,1266.0,-1,0,,,0,00,351605,26301,23303,2330302,07,39,02,06, 2,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3203908,320390,01,01,02,01,0.0,44,680.0,1,0,,,0,00,521110,52329,47814,4781400,05,19,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3204708,320470,01,01,01,01,0.0,44,578.0,1,0,,,0,00,763125,18120,14126,1412601,06,16,01,08,11,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3201209,320120,01,01,02,03,0.0,44,680.0,1,0,,,0,00,774105,52493,47890,4789099,07,34,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205309,320530,01,01,02,01,0.0,44,650.0,1,0,,,0,00,313105,45500,43304,4330404,06,22,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3203205,320320,01,01,02,07,0.0,44,604.0,1,0,,,0,00,784205,15890,10996,1099699,07,20,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205309,320530,01,01,02,04,0.0,44,560.0,1,0,,,0,00,411005,80993,85996,8599699,07,33,02,08,23,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3204906,320490,01,01,01,02,0.0,44,660.0,1,0,,,0,00,521110,52329,47814,4781400,07,18,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3203205,320320,01,01,02,03,0.0,44,0.0,1,0,,,0,00,521110,52337,47822,4782201,07,26,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205309,320530,01,01,02,01,0.0,44,688.0,1,0,,,0,00,521110,52213,47211,4721102,07,26,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205309,320530,01,01,02,02,0.0,44,898.0,1,0,,,0,00,421125,52329,47814,4781400,07,18,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205309,320530,01,01,02,01,0.0,44,2806.0,1,0,,,0,00,725010,74993,82997,8299799,07,25,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3201308,320130,01,01,02,09,0.0,44,720.0,1,0,,,0,00,511215,60232,49213,4921302,04,43,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205309,320530,01,01,01,08,0.0,36,583.0,1,0,,,1,01,411005,91120,94120,9412000,07,55,01,02,21,,,,,0000,,999,,99,999,99,,999,99
2011,11,ES,3205309,320530,01,01,02,06,0.0,44,970.0,1,0,,,0,00,715210,45217,41204,4120400,03,41,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501303,150130,01,01,02,03,0.0,44,1500.0,1,0,,,0,00,953115,29912,33147,3314703,07,27,01,02, 4,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501808,150180,02,01,11,05,3.0,44,458.0,-1,0,,,0,00,782720,61220,50211,5021101,07,52,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1504208,150420,02,01,04,02,54.0,44,675.0,-1,0,,,0,00,783225,51918,46915,4691500,07,30,01,08,17,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1508100,150810,02,03,04,01,9.0,44,545.0,-1,0,,,0,00,623110,01414,01512,0151202,02,51,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,02,01,06,06,2.0,22,274.0,-1,1,,,0,00,911305,50105,45111,4511104,06,18,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,02,01,04,06,2.0,44,2534.0,-1,0,,,0,00,724110,74993,82997,8299799,04,39,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1506138,150613,01,01,01,03,0.0,44,820.0,1,0,,,0,00,517330,74608,80111,8011101,06,40,01,02,21,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1502756,150275,02,03,04,01,24.0,44,545.0,-1,0,,,0,00,622020,01392,01393,0139303,04,46,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1505536,150553,01,01,02,02,0.0,44,545.0,1,0,,,0,00,632615,52132,47121,4712100,07,29,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1500602,150060,02,01,06,05,3.0,44,697.0,-1,0,,,0,00,717020,45217,41204,4120400,03,26,01,09,15,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1507300,150730,01,03,01,01,0.0,44,700.0,1,0,,,0,00,623110,01414,01512,0151201,02,28,01,02,25,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1505536,150553,02,01,04,01,1.0,44,1806.0,-1,0,,,0,00,724315,45250,42928,4292802,07,29,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1505536,150553,01,01,01,01,0.0,44,1654.0,1,0,,,0,00,782510,45250,42928,4292802,07,34,01,02,15,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1500800,150080,02,01,04,08,78.0,44,933.0,-1,0,,,0,00,513215,55247,56201,5620101,05,36,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,01,01,02,08,0.0,44,577.0,1,0,,,0,00,992225,74705,81214,8121400,07,22,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1504703,150470,01,01,01,06,0.0,44,545.0,1,0,,,0,00,622720,60232,49213,4921301,04,30,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1502400,150240,02,01,04,01,15.0,44,545.0,-1,0,,,0,00,342205,51357,46346,4634603,04,21,01,08,17,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1502707,150270,02,01,06,02,3.0,44,545.0,-1,0,,,0,00,521110,52310,47555,4755502,06,19,02,06,16,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,02,01,11,09,3.0,44,560.0,-1,0,,,0,00,514320,74705,81214,8121400,01,49,02,08,21,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1508100,150810,02,01,04,04,8.0,44,663.0,-1,0,,,0,00,773110,20109,16102,1610201,07,35,01,08, 7,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1506807,150680,02,01,04,02,63.0,44,599.0,-1,0,,,0,00,411005,92622,92003,9200301,06,25,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,02,01,04,03,9.0,44,676.0,-1,0,,,0,00,521110,52329,47814,4781400,07,43,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1502400,150240,02,01,43,05,11.0,20,545.0,-1,1,,,0,00,411010,41009,36006,3600601,06,18,01,08,14,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1508001,150800,02,03,11,03,5.0,44,545.0,-1,0,,,0,00,622020,01619,01610,0161099,04,40,02,02,25,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1505502,150550,01,01,02,01,0.0,44,994.0,1,0,,,0,00,782510,71315,77314,7731400,07,28,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1504208,150420,01,01,02,02,0.0,44,1500.0,1,0,,,0,00,911305,60267,49302,4930201,07,35,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,01,01,02,05,0.0,44,580.0,1,0,,,0,00,513205,52132,47121,4712100,05,29,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1503903,150390,02,01,04,06,22.0,44,1238.0,-1,0,,,0,00,782805,45217,41204,4120400,07,45,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1500602,150060,01,01,01,03,0.0,44,640.0,1,0,,,0,00,514225,45136,43134,4313400,02,36,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1506807,150680,01,01,02,02,0.0,44,273.0,1,0,,,0,00,253225,74993,82911,8291100,07,26,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1505536,150553,01,01,01,07,0.0,44,650.0,1,0,,,0,00,513425,55247,56201,5620101,07,24,02,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1502400,150240,01,01,02,04,0.0,44,545.0,1,0,,,0,00,521130,52418,47717,4771701,07,28,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1500800,150080,01,01,02,04,0.0,44,545.0,1,0,,,0,00,521110,52418,47717,4771701,07,24,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,02,01,43,03,1.0,44,545.0,-1,0,,,0,00,521110,52329,47814,4781400,07,29,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1506807,150680,02,01,04,05,10.0,44,600.0,-1,0,,,0,00,783215,51365,46354,4635402,07,27,01,08,17,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1500800,150080,01,01,02,01,0.0,44,635.0,1,0,,,0,00,783225,15954,11224,1122401,06,39,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,02,01,04,06,43.0,44,630.0,-1,0,,,0,00,421125,67199,66193,6619302,07,27,02,08,19,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,01,01,02,07,0.0,44,622.0,1,0,,,0,00,511210,05118,03116,0311602,07,34,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1503804,150380,02,01,11,03,2.0,44,624.0,-1,0,,,0,00,822110,02127,02209,0220902,04,33,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,02,01,11,09,4.0,44,639.0,-1,0,,,0,00,521115,74500,78108,7810800,08,25,02,08,19,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1500602,150060,01,01,02,05,0.0,44,651.0,1,0,,,0,00,514225,45225,42111,4211101,02,31,02,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,02,01,11,09,0.0,36,545.0,-1,0,,,0,00,521115,74500,78108,7810800,07,25,02,01,19,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1500800,150080,02,01,04,02,3.0,44,545.0,-1,0,,,0,00,342115,71315,77314,7731400,07,22,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,02,01,11,09,1.0,44,676.0,-1,0,,,0,00,411005,74500,78108,7810800,07,30,01,02,19,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1508407,150840,02,01,04,07,18.0,44,630.0,-1,0,,,0,00,848525,15113,10112,1011205,04,28,01,02,13,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1501402,150140,02,01,11,09,1.0,44,660.0,-1,0,,,0,00,521110,74500,78108,7810800,07,30,02,08,19,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1502400,150240,01,01,02,02,0.0,44,545.0,1,0,,,0,00,421105,52310,47555,4755502,05,23,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1508407,150840,02,01,04,07,11.0,44,630.0,-1,0,,,0,00,848525,15113,10112,1011205,07,21,02,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,12,PA,1503093,150309,01,01,02,01,0.0,44,825.0,1,0,,,0,00,773115,20109,16102,1610201,02,24,01,08, 7,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2708105,270810,01,03,02,01,0.0,44,570.0,1,0,,,0,00,717020,45217,41204,4120400,04,22,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2704302,270430,01,01,02,07,0.0,44,557.0,1,0,,,0,00,521110,74993,74901,7490104,07,49,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2706703,270670,01,01,02,09,0.0,44,560.0,1,0,,,0,00,622110,15610,10716,1071600,03,27,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2706703,270670,01,01,02,09,0.0,44,560.0,1,0,,,0,00,622110,15610,10716,1071600,02,38,01,02,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2706703,270670,01,01,02,09,0.0,44,560.0,1,0,,,0,00,622110,15610,10716,1071600,01,38,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2707206,270720,02,01,06,02,2.0,44,767.0,-1,0,,,0,00,521135,50504,47318,4731800,07,35,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2709301,270930,01,03,02,01,0.0,44,570.0,1,0,,,0,00,717020,45217,41204,4120400,01,25,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2704302,270430,02,01,06,01,1.0,44,4620.0,-1,0,,,0,00,724410,29920,33147,3314710,07,25,01,08, 4,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,09,0.0,44,559.0,1,0,,,0,00,622110,15610,10716,1071600,02,46,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,06,0.0,44,944.0,1,0,,,0,00,641015,60267,49302,4930202,07,42,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,06,0.0,44,944.0,1,0,,,0,00,641015,60267,49302,4930202,06,23,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2707305,270730,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15628,10724,1072401,02,21,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2707305,270730,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15628,10724,1072401,01,31,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2701407,270140,01,01,01,09,0.0,44,599.0,1,0,,,0,00,783225,15610,10716,1071600,04,19,01,09,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2701407,270140,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,04,24,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2701407,270140,01,01,01,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,02,41,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2707305,270730,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15628,10724,1072401,03,19,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2701407,270140,01,01,02,09,0.0,44,599.0,1,0,,,0,00,517110,15610,10716,1071600,05,26,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2701407,270140,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,05,35,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2701407,270140,01,01,01,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,04,19,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2701407,270140,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,03,37,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2703759,270375,01,01,02,09,0.0,44,556.0,1,0,,,0,00,622110,15610,10716,1071600,05,37,01,02,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2703759,270375,01,01,02,09,0.0,44,556.0,1,0,,,0,00,622110,15610,10716,1071600,01,39,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2703759,270375,01,01,02,09,0.0,44,556.0,1,0,,,0,00,622110,15610,10716,1071600,02,35,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2703759,270375,01,01,02,09,0.0,44,556.0,1,0,,,0,00,622110,15610,10716,1071600,04,26,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2708600,270860,01,01,02,09,0.0,44,557.0,1,0,,,0,00,621005,15610,10716,1071600,03,38,01,02,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2708501,270850,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,04,25,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2705101,270510,01,01,02,09,0.0,44,599.0,1,0,,,0,00,412205,15610,10716,1071600,04,26,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2705101,270510,01,01,02,09,0.0,44,599.0,1,0,,,0,00,782510,15610,10716,1071600,04,46,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2708501,270850,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,04,41,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2706703,270670,01,01,01,03,0.0,44,555.0,1,0,,,0,00,521110,52329,47814,4781400,07,18,01,09,16,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2705101,270510,01,01,01,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,04,20,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2704302,270430,02,03,04,01,7.0,36,681.0,-1,0,,,0,00,517420,45217,41204,4120400,04,33,01,06,15,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,09,0.0,44,560.0,1,0,,,0,00,622110,15610,10716,1071600,02,28,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,09,0.0,44,560.0,1,0,,,0,00,622110,15610,10716,1071600,02,37,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,09,0.0,44,560.0,1,0,,,0,00,622110,15610,10716,1071600,03,31,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,01,09,0.0,44,560.0,1,0,,,0,00,622110,15610,10716,1071600,01,46,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,09,0.0,44,560.0,1,0,,,0,00,622110,15610,10716,1071600,03,45,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,09,0.0,44,560.0,1,0,,,0,00,622110,15610,10716,1071600,04,28,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2704302,270430,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,04,23,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2703205,270320,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,02,21,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2703205,270320,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,02,21,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2704302,270430,01,01,02,09,0.0,44,611.0,1,0,,,0,00,517110,15610,10716,1071600,07,22,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2703205,270320,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,01,32,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2703205,270320,01,01,01,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,01,44,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2703205,270320,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,02,34,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2704302,270430,01,01,02,06,0.0,44,570.0,1,0,,,0,00,717020,45217,41204,4120400,02,29,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2704302,270430,01,01,01,01,0.0,44,775.0,1,0,,,0,00,725205,52442,47431,4743100,07,26,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2709152,270915,01,01,02,09,0.0,44,556.0,1,0,,,0,00,622110,15610,10716,1071600,02,29,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2709152,270915,01,01,02,09,0.0,44,643.0,1,0,,,0,00,517330,15610,10716,1071600,07,29,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2709152,270915,01,01,02,09,0.0,44,556.0,1,0,,,0,00,622110,15610,10716,1071600,04,25,01,02,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2709152,270915,01,01,02,09,0.0,44,556.0,1,0,,,0,00,622110,15610,10716,1071600,01,40,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2709152,270915,01,01,02,09,0.0,44,556.0,1,0,,,0,00,622110,15610,10716,1071600,02,35,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,09,0.0,44,557.0,1,0,,,0,00,622110,15610,10716,1071600,02,47,01,02,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,09,0.0,44,599.0,1,0,,,0,00,992225,15610,10716,1071600,07,22,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,9,AL,2702306,270230,01,01,02,09,0.0,44,599.0,1,0,,,0,00,992225,15610,10716,1071600,03,26,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5106752,510675,02,01,06,06,1.0,44,756.0,-1,0,,,0,00,514205,45225,42111,4211101,05,20,01,04,15,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5106752,510675,01,01,02,06,0.0,44,581.0,1,0,,,0,00,514205,45225,42111,4211101,05,28,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5103403,510340,02,01,04,07,6.0,44,705.0,-1,0,,,0,00,517330,74608,80129,8012900,07,31,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5105101,510510,01,01,02,05,0.0,44,990.0,1,0,,,0,00,715210,01414,01512,0151201,04,44,01,02,25,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5101803,510180,01,01,02,04,0.0,44,1254.0,1,0,,,0,00,724315,60267,49302,4930202,06,22,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5103403,510340,02,01,04,03,13.0,44,920.0,-1,0,,,0,00,782510,60267,49302,4930202,07,36,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5107040,510704,01,01,02,01,0.0,44,2498.0,1,0,,,0,00,321105,80993,85996,8599604,07,29,01,09,23,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5107040,510704,01,01,02,01,0.0,44,817.0,1,0,,,0,00,723315,52442,47415,4741500,07,34,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5108402,510840,02,01,04,03,22.0,44,570.0,-1,0,,,0,00,717020,71404,77292,7729202,04,20,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5103403,510340,02,01,04,07,8.0,36,540.0,-1,0,,,0,00,517410,74705,81214,8121400,04,46,01,02,21,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5107925,510792,02,01,04,03,29.0,36,1320.0,-1,0,,,0,00,421125,50504,47318,4731800,06,21,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,2,MT,5102678,510267,02,03,06,03,97.0,44,1346.0,-1,0,,,0,00,641010,01120,01121,0112101,07,38,01,08,25,,,,,0000,,999,,99,999,99,,999,99
